time_ms,takeoff,urm_is_reliable,air_gps_hour,air_gps_minute,air_gps_second,air_gps_centisecond,air_gps_latitude_deg,air_gps_longitude,air_gps_altitude_m,air_gps_groundspeed_ms,air_gps_heading_deg,filtered_bmp_altitude_m,filtered_urm_altitude_m,filtered_airspeed_ms,air_bmp_pressure_hPa,air_bmp_temperature_deg,air_bmp_altitude_m,air_sdp_differentialPressure_Pa,air_sdp_airspeed_ms,air_AoA_angle_deg,air_AoS_angle_deg,ics_angle,fslg_is_alive,fslg_bno_qw,fslg_bno_qx,fslg_bno_qy,fslg_bno_qz,fslg_bno_roll,fslg_bno_pitch,fslg_bno_yaw,fslg_lsm_roll,fslg_lsm_pitch,fslg_lsm_yaw,fslg_bmp_pressure_hPa,fslg_temperature_deg,fslg_bmp_altitude_m,fslg_bno_accx_mss,fslg_bno_accy_mss,fslg_bno_accz_mss,fslg_lsm_accx_mss,fslg_lsm_accy_mss,fslg_lsm_accz_mss,bno_cal_system,bno_cal_gyro,bno_cal_accel,bno_cal_mag,under_is_alive,under_bmp_pressure_hPa,under_bmp_temperature_deg,under_bmp_altitude_m,under_urm_altitude_m,under_tsd20_altitude_m
6270,119.4889306,21.5684803,5.637898687,-5.74108818,-12.5684803,-14.84427767,-28.49906191,-37.60225141,-46.7054409,-55.80863039,-64.91181989,-74.01500938,-83.11819887,-92.22138837,-99.13067542,-106.0399625,-112.9492495,-119.8585366,-126.7678236,-133.6771107,-140.5863977,-147.4956848,-154.4049719,-161.3142589,-168.223546,-175.132833,-182.0421201,-188.9514071,-195.8606942,-202.7699812,-209.6792683,-216.5885553,-223.4978424,-230.4071295,-237.3164165,-244.2257036,-251.1349906,-258.0442777,-264.9535647,-271.8628518,-278.7721388,-285.6814259,-292.5907129,-299.5,-306.4092871,-313.3185741,-320.2278612,-327.1371482,-334.0464353,-340.9557223,-347.8650094,-354.7742964
6280,119.6809568,21.59662289,5.639774859,-5.757973734,-12.59662289,-14.87617261,-28.55347092,-37.67166979,-46.78986867,-55.90806754,-65.02626642,-74.14446529,-83.26266417,-92.38086304,-99.30150094,-106.2221388,-113.1427767,-120.0634146,-126.9840525,-133.9046904,-140.8253283,-147.7459662,-154.6666041,-161.587242,-168.5078799,-175.4285178,-182.3491557,-189.2697936,-196.1904315,-203.1110694,-210.0317073,-216.9523452,-223.8729831,-230.793621,-237.7142589,-244.6348968,-251.5555347,-258.4761726,-265.3968105,-272.3174484,-279.2380863,-286.1587242,-293.0793621,-300,-306.9206379,-313.8412758,-320.7619137,-327.6825516,-334.6031895,-341.5238274,-348.4444653,-355.3651032
6290,119.8729831,21.62476548,5.641651032,-5.774859287,-12.62476548,-14.90806754,-28.60787992,-37.74108818,-46.87429644,-56.00750469,-65.14071295,-74.2739212,-83.40712946,-92.54033771,-99.47232645,-106.4043152,-113.3363039,-120.2682927,-127.2002814,-134.1322702,-141.0642589,-147.9962477,-154.9282364,-161.8602251,-168.7922139,-175.7242026,-182.6561914,-189.5881801,-196.5201689,-203.4521576,-210.3841463,-217.3161351,-224.2481238,-231.1801126,-238.1121013,-245.0440901,-251.9760788,-258.9080675,-265.8400563,-272.772045,-279.7040338,-286.6360225,-293.5680113,-300.5,-307.4319887,-314.3639775,-321.2959662,-328.227955,-335.1599437,-342.0919325,-349.0239212,-355.9559099
6300,120.0650094,21.65290807,5.643527205,-5.791744841,-12.65290807,-14.93996248,-28.66228893,-37.81050657,-46.9587242,-56.10694184,-65.25515947,-74.40337711,-83.55159475,-92.69981238,-99.64315197,-106.5864916,-113.5298311,-120.4731707,-127.4165103,-134.3598499,-141.3031895,-148.2465291,-155.1898687,-162.1332083,-169.0765478,-176.0198874,-182.963227,-189.9065666,-196.8499062,-203.7932458,-210.7365854,-217.679925,-224.6232645,-231.5666041,-238.5099437,-245.4532833,-252.3966229,-259.3399625,-266.2833021,-273.2266417,-280.1699812,-287.1133208,-294.0566604,-301,-307.9433396,-314.8866792,-321.8300188,-328.7733583,-335.7166979,-342.6600375,-349.6033771,-356.5467167
6310,120.2570356,21.68105066,5.645403377,-5.808630394,-12.68105066,-14.97185741,-28.71669794,-37.87992495,-47.04315197,-56.20637899,-65.369606,-74.53283302,-83.69606004,-92.85928705,-99.81397749,-106.7686679,-113.7233583,-120.6780488,-127.6327392,-134.5874296,-141.5421201,-148.4968105,-155.4515009,-162.4061914,-169.3608818,-176.3155722,-183.2702627,-190.2249531,-197.1796435,-204.134334,-211.0890244,-218.0437148,-224.9984053,-231.9530957,-238.9077861,-245.8624765,-252.817167,-259.7718574,-266.7265478,-273.6812383,-280.6359287,-287.5906191,-294.5453096,-301.5,-308.4546904,-315.4093809,-322.3640713,-329.3187617,-336.2734522,-343.2281426,-350.182833,-357.1375235
6320,120.4490619,21.70919325,5.64727955,-5.825515947,-12.70919325,-15.00375235,-28.77110694,-37.94934334,-47.12757974,-56.30581614,-65.48405253,-74.66228893,-83.84052533,-93.01876173,-99.984803,-106.9508443,-113.9168856,-120.8829268,-127.8489681,-134.8150094,-141.7810507,-148.7470919,-155.7131332,-162.6791745,-169.6452158,-176.611257,-183.5772983,-190.5433396,-197.5093809,-204.4754221,-211.4414634,-218.4075047,-225.373546,-232.3395872,-239.3056285,-246.2716698,-253.2377111,-260.2037523,-267.1697936,-274.1358349,-281.1018762,-288.0679174,-295.0339587,-302,-308.9660413,-315.9320826,-322.8981238,-329.8641651,-336.8302064,-343.7962477,-350.7622889,-357.7283302
6330,120.6410882,21.73733583,5.649155722,-5.842401501,-12.73733583,-15.03564728,-28.82551595,-38.01876173,-47.2120075,-56.40525328,-65.59849906,-74.79174484,-83.98499062,-93.1782364,-100.1556285,-107.1330206,-114.1104128,-121.0878049,-128.065197,-135.0425891,-142.0199812,-148.9973734,-155.9747655,-162.9521576,-169.9295497,-176.9069418,-183.884334,-190.8617261,-197.8391182,-204.8165103,-211.7939024,-218.7712946,-225.7486867,-232.7260788,-239.7034709,-246.680863,-253.6582552,-260.6356473,-267.6130394,-274.5904315,-281.5678236,-288.5452158,-295.5226079,-302.5,-309.4773921,-316.4547842,-323.4321764,-330.4095685,-337.3869606,-344.3643527,-351.3417448,-358.319137
6340,120.8331144,21.76547842,5.651031895,-5.859287054,-12.76547842,-15.06754221,-28.87992495,-38.08818011,-47.29643527,-56.50469043,-65.71294559,-74.92120075,-84.12945591,-93.33771107,-100.326454,-107.315197,-114.30394,-121.2926829,-128.2814259,-135.2701689,-142.2589118,-149.2476548,-156.2363977,-163.2251407,-170.2138837,-177.2026266,-184.1913696,-191.1801126,-198.1688555,-205.1575985,-212.1463415,-219.1350844,-226.1238274,-233.1125704,-240.1013133,-247.0900563,-254.0787992,-261.0675422,-268.0562852,-275.0450281,-282.0337711,-289.0225141,-296.011257,-303,-309.988743,-316.9774859,-323.9662289,-330.9549719,-337.9437148,-344.9324578,-351.9212008,-358.9099437
6350,121.0251407,21.79362101,5.652908068,-5.876172608,-12.79362101,-15.09943715,-28.93433396,-38.1575985,-47.38086304,-56.60412758,-65.82739212,-75.05065666,-84.2739212,-93.49718574,-100.4972795,-107.4973734,-114.4974672,-121.497561,-128.4976548,-135.4977486,-142.4978424,-149.4979362,-156.49803,-163.4981238,-170.4982176,-177.4983114,-184.4984053,-191.4984991,-198.4985929,-205.4986867,-212.4987805,-219.4988743,-226.4989681,-233.4990619,-240.4991557,-247.4992495,-254.4993433,-261.4994371,-268.499531,-275.4996248,-282.4997186,-289.4998124,-296.4999062,-303.5,-310.5000938,-317.5001876,-324.5002814,-331.5003752,-338.500469,-345.5005629,-352.5006567,-359.5007505
6360,121.217167,21.8217636,5.65478424,-5.893058161,-12.8217636,-15.13133208,-28.98874296,-38.22701689,-47.46529081,-56.70356473,-65.94183865,-75.18011257,-84.41838649,-93.65666041,-100.6681051,-107.6795497,-114.6909944,-121.702439,-128.7138837,-135.7253283,-142.736773,-149.7482176,-156.7596623,-163.7711069,-170.7825516,-177.7939962,-184.8054409,-191.8168856,-198.8283302,-205.8397749,-212.8512195,-219.8626642,-226.8741088,-233.8855535,-240.8969981,-247.9084428,-254.9198874,-261.9313321,-268.9427767,-275.9542214,-282.965666,-289.9771107,-296.9885553,-304,-311.0114447,-318.0228893,-325.034334,-332.0457786,-339.0572233,-346.0686679,-353.0801126,-360.0915572
6370,121.4091932,21.84990619,5.656660413,-5.909943715,-12.84990619,-15.16322702,-29.04315197,-38.29643527,-47.54971857,-56.80300188,-66.05628518,-75.30956848,-84.56285178,-93.81613508,-100.8389306,-107.8617261,-114.8845216,-121.9073171,-128.9301126,-135.9529081,-142.9757036,-149.9984991,-157.0212946,-164.0440901,-171.0668856,-178.0896811,-185.1124765,-192.135272,-199.1580675,-206.180863,-213.2036585,-220.226454,-227.2492495,-234.272045,-241.2948405,-248.317636,-255.3404315,-262.363227,-269.3860225,-276.408818,-283.4316135,-290.454409,-297.4772045,-304.5,-311.5227955,-318.545591,-325.5683865,-332.591182,-339.6139775,-346.636773,-353.6595685,-360.682364
6380,121.6012195,21.87804878,5.658536585,-5.926829268,-12.87804878,-15.19512195,-29.09756098,-38.36585366,-47.63414634,-56.90243902,-66.17073171,-75.43902439,-84.70731707,-93.97560976,-101.0097561,-108.0439024,-115.0780488,-122.1121951,-129.1463415,-136.1804878,-143.2146341,-150.2487805,-157.2829268,-164.3170732,-171.3512195,-178.3853659,-185.4195122,-192.4536585,-199.4878049,-206.5219512,-213.5560976,-220.5902439,-227.6243902,-234.6585366,-241.6926829,-248.7268293,-255.7609756,-262.795122,-269.8292683,-276.8634146,-283.897561,-290.9317073,-297.9658537,-305,-312.0341463,-319.0682927,-326.102439,-333.1365854,-340.1707317,-347.204878,-354.2390244,-361.2731707
6390,121.7932458,21.90619137,5.660412758,-5.943714822,-12.90619137,-15.22701689,-29.15196998,-38.43527205,-47.71857411,-57.00187617,-66.28517824,-75.5684803,-84.85178236,-94.13508443,-101.1805816,-108.2260788,-115.271576,-122.3170732,-129.3625704,-136.4080675,-143.4535647,-150.4990619,-157.5445591,-164.5900563,-171.6355535,-178.6810507,-185.7265478,-192.772045,-199.8175422,-206.8630394,-213.9085366,-220.9540338,-227.999531,-235.0450281,-242.0905253,-249.1360225,-256.1815197,-263.2270169,-270.2725141,-277.3180113,-284.3635084,-291.4090056,-298.4545028,-305.5,-312.5454972,-319.5909944,-326.6364916,-333.6819887,-340.7274859,-347.7729831,-354.8184803,-361.8639775
6400,121.985272,21.93433396,5.662288931,-5.960600375,-12.93433396,-15.25891182,-29.20637899,-38.50469043,-47.80300188,-57.10131332,-66.39962477,-75.69793621,-84.99624765,-94.2945591,-101.3514071,-108.4082552,-115.4651032,-122.5219512,-129.5787992,-136.6356473,-143.6924953,-150.7493433,-157.8061914,-164.8630394,-171.9198874,-178.9767355,-186.0335835,-193.0904315,-200.1472795,-207.2041276,-214.2609756,-221.3178236,-228.3746717,-235.4315197,-242.4883677,-249.5452158,-256.6020638,-263.6589118,-270.7157598,-277.7726079,-284.8294559,-291.8863039,-298.943152,-306,-313.056848,-320.1136961,-327.1705441,-334.2273921,-341.2842402,-348.3410882,-355.3979362,-362.4547842
6410,122.1772983,21.96247655,5.664165103,-5.977485929,-12.96247655,-15.29080675,-29.26078799,-38.57410882,-47.88742964,-57.20075047,-66.51407129,-75.82739212,-85.14071295,-94.45403377,-101.5222326,-108.5904315,-115.6586304,-122.7268293,-129.7950281,-136.863227,-143.9314259,-150.9996248,-158.0678236,-165.1360225,-172.2042214,-179.2724203,-186.3406191,-193.408818,-200.4770169,-207.5452158,-214.6134146,-221.6816135,-228.7498124,-235.8180113,-242.8862101,-249.954409,-257.0226079,-264.0908068,-271.1590056,-278.2272045,-285.2954034,-292.3636023,-299.4318011,-306.5,-313.5681989,-320.6363977,-327.7045966,-334.7727955,-341.8409944,-348.9091932,-355.9773921,-363.045591
6420,122.3693246,21.99061914,5.666041276,-5.994371482,-12.99061914,-15.32270169,-29.315197,-38.6435272,-47.97185741,-57.30018762,-66.62851782,-75.95684803,-85.28517824,-94.61350844,-101.6930582,-108.7726079,-115.8521576,-122.9317073,-130.011257,-137.0908068,-144.1703565,-151.2499062,-158.3294559,-165.4090056,-172.4885553,-179.5681051,-186.6476548,-193.7272045,-200.8067542,-207.8863039,-214.9658537,-222.0454034,-229.1249531,-236.2045028,-243.2840525,-250.3636023,-257.443152,-264.5227017,-271.6022514,-278.6818011,-285.7613508,-292.8409006,-299.9204503,-307,-314.0795497,-321.1590994,-328.2386492,-335.3181989,-342.3977486,-349.4772983,-356.556848,-363.6363977
6430,122.5613508,22.01876173,5.667917448,-6.011257036,-13.01876173,-15.35459662,-29.369606,-38.71294559,-48.05628518,-57.39962477,-66.74296435,-76.08630394,-85.42964353,-94.77298311,-101.8638837,-108.9547842,-116.0456848,-123.1365854,-130.2274859,-137.3183865,-144.4092871,-151.5001876,-158.5910882,-165.6819887,-172.7728893,-179.8637899,-186.9546904,-194.045591,-201.1364916,-208.2273921,-215.3182927,-222.4091932,-229.5000938,-236.5909944,-243.6818949,-250.7727955,-257.8636961,-264.9545966,-272.0454972,-279.1363977,-286.2272983,-293.3181989,-300.4090994,-307.5,-314.5909006,-321.6818011,-328.7727017,-335.8636023,-342.9545028,-350.0454034,-357.1363039,-364.2272045
6440,122.7533771,22.04690432,5.669793621,-6.028142589,-13.04690432,-15.38649156,-29.42401501,-38.78236398,-48.14071295,-57.49906191,-66.85741088,-76.21575985,-85.57410882,-94.93245779,-102.0347092,-109.1369606,-116.239212,-123.3414634,-130.4437148,-137.5459662,-144.6482176,-151.750469,-158.8527205,-165.9549719,-173.0572233,-180.1594747,-187.2617261,-194.3639775,-201.4662289,-208.5684803,-215.6707317,-222.7729831,-229.8752345,-236.9774859,-244.0797373,-251.1819887,-258.2842402,-265.3864916,-272.488743,-279.5909944,-286.6932458,-293.7954972,-300.8977486,-308,-315.1022514,-322.2045028,-329.3067542,-336.4090056,-343.511257,-350.6135084,-357.7157598,-364.8180113
6450,122.9454034,22.0750469,5.671669794,-6.045028143,-13.0750469,-15.41838649,-29.47842402,-38.85178236,-48.22514071,-57.59849906,-66.97185741,-76.34521576,-85.71857411,-95.09193246,-102.2055347,-109.319137,-116.4327392,-123.5463415,-130.6599437,-137.773546,-144.8871482,-152.0007505,-159.1143527,-166.227955,-173.3415572,-180.4551595,-187.5687617,-194.682364,-201.7959662,-208.9095685,-216.0231707,-223.136773,-230.2503752,-237.3639775,-244.4775797,-251.591182,-258.7047842,-265.8183865,-272.9319887,-280.045591,-287.1591932,-294.2727955,-301.3863977,-308.5,-315.6136023,-322.7272045,-329.8408068,-336.954409,-344.0680113,-351.1816135,-358.2952158,-365.408818
6460,123.1374296,22.10318949,5.673545966,-6.061913696,-13.10318949,-15.45028143,-29.53283302,-38.92120075,-48.30956848,-57.69793621,-67.08630394,-76.47467167,-85.8630394,-95.25140713,-102.3763602,-109.5013133,-116.6262664,-123.7512195,-130.8761726,-138.0011257,-145.1260788,-152.2510319,-159.375985,-166.5009381,-173.6258912,-180.7508443,-187.8757974,-195.0007505,-202.1257036,-209.2506567,-216.3756098,-223.5005629,-230.6255159,-237.750469,-244.8754221,-252.0003752,-259.1253283,-266.2502814,-273.3752345,-280.5001876,-287.6251407,-294.7500938,-301.8750469,-309,-316.1249531,-323.2499062,-330.3748593,-337.4998124,-344.6247655,-351.7497186,-358.8746717,-365.9996248
6470,123.3294559,22.13133208,5.675422139,-6.07879925,-13.13133208,-15.48217636,-29.58724203,-38.99061914,-48.39399625,-57.79737336,-67.20075047,-76.60412758,-86.00750469,-95.4108818,-102.5471857,-109.6834897,-116.8197936,-123.9560976,-131.0924015,-138.2287054,-145.3650094,-152.5013133,-159.6376173,-166.7739212,-173.9102251,-181.0465291,-188.182833,-195.319137,-202.4554409,-209.5917448,-216.7280488,-223.8643527,-231.0006567,-238.1369606,-245.2732645,-252.4095685,-259.5458724,-266.6821764,-273.8184803,-280.9547842,-288.0910882,-295.2273921,-302.3636961,-309.5,-316.6363039,-323.7726079,-330.9089118,-338.0452158,-345.1815197,-352.3178236,-359.4541276,-366.5904315
6480,123.5214822,22.15947467,5.677298311,-6.095684803,-13.15947467,-15.51407129,-29.64165103,-39.06003752,-48.47842402,-57.89681051,-67.315197,-76.73358349,-86.15196998,-95.57035647,-102.7180113,-109.865666,-117.0133208,-124.1609756,-131.3086304,-138.4562852,-145.60394,-152.7515947,-159.8992495,-167.0469043,-174.1945591,-181.3422139,-188.4898687,-195.6375235,-202.7851782,-209.932833,-217.0804878,-224.2281426,-231.3757974,-238.5234522,-245.6711069,-252.8187617,-259.9664165,-267.1140713,-274.2617261,-281.4093809,-288.5570356,-295.7046904,-302.8523452,-310,-317.1476548,-324.2953096,-331.4429644,-338.5906191,-345.7382739,-352.8859287,-360.0335835,-367.1812383
6490,123.7135084,22.18761726,5.679174484,-6.112570356,-13.18761726,-15.54596623,-29.69606004,-39.12945591,-48.56285178,-57.99624765,-67.42964353,-76.8630394,-86.29643527,-95.72983114,-102.8888368,-110.0478424,-117.206848,-124.3658537,-131.5248593,-138.6838649,-145.8428705,-153.0018762,-160.1608818,-167.3198874,-174.4788931,-181.6378987,-188.7969043,-195.9559099,-203.1149156,-210.2739212,-217.4329268,-224.5919325,-231.7509381,-238.9099437,-246.0689493,-253.227955,-260.3869606,-267.5459662,-274.7049719,-281.8639775,-289.0229831,-296.1819887,-303.3409944,-310.5,-317.6590056,-324.8180113,-331.9770169,-339.1360225,-346.2950281,-353.4540338,-360.6130394,-367.772045
6500,123.9055347,22.21575985,5.681050657,-6.12945591,-13.21575985,-15.57786116,-29.75046904,-39.1988743,-48.64727955,-58.0956848,-67.54409006,-76.99249531,-86.44090056,-95.88930582,-103.0596623,-110.2300188,-117.4003752,-124.5707317,-131.7410882,-138.9114447,-146.0818011,-153.2521576,-160.4225141,-167.5928705,-174.763227,-181.9335835,-189.10394,-196.2742964,-203.4446529,-210.6150094,-217.7853659,-224.9557223,-232.1260788,-239.2964353,-246.4667917,-253.6371482,-260.8075047,-267.9778612,-275.1482176,-282.3185741,-289.4889306,-296.6592871,-303.8296435,-311,-318.1703565,-325.3407129,-332.5110694,-339.6814259,-346.8517824,-354.0221388,-361.1924953,-368.3628518
6510,124.097561,22.24390244,5.682926829,-6.146341463,-13.24390244,-15.6097561,-29.80487805,-39.26829268,-48.73170732,-58.19512195,-67.65853659,-77.12195122,-86.58536585,-96.04878049,-103.2304878,-110.4121951,-117.5939024,-124.7756098,-131.9573171,-139.1390244,-146.3207317,-153.502439,-160.6841463,-167.8658537,-175.047561,-182.2292683,-189.4109756,-196.5926829,-203.7743902,-210.9560976,-218.1378049,-225.3195122,-232.5012195,-239.6829268,-246.8646341,-254.0463415,-261.2280488,-268.4097561,-275.5914634,-282.7731707,-289.954878,-297.1365854,-304.3182927,-311.5,-318.6817073,-325.8634146,-333.045122,-340.2268293,-347.4085366,-354.5902439,-361.7719512,-368.9536585
6520,124.2895872,22.27204503,5.684803002,-6.163227017,-13.27204503,-15.64165103,-29.85928705,-39.33771107,-48.81613508,-58.2945591,-67.77298311,-77.25140713,-86.72983114,-96.20825516,-103.4013133,-110.5943715,-117.7874296,-124.9804878,-132.173546,-139.3666041,-146.5596623,-153.7527205,-160.9457786,-168.1388368,-175.3318949,-182.5249531,-189.7180113,-196.9110694,-204.1041276,-211.2971857,-218.4902439,-225.6833021,-232.8763602,-240.0694184,-247.2624765,-254.4555347,-261.6485929,-268.841651,-276.0347092,-283.2277674,-290.4208255,-297.6138837,-304.8069418,-312,-319.1930582,-326.3861163,-333.5791745,-340.7722326,-347.9652908,-355.158349,-362.3514071,-369.5444653
6530,124.4816135,22.30018762,5.686679174,-6.18011257,-13.30018762,-15.67354597,-29.91369606,-39.40712946,-48.90056285,-58.39399625,-67.88742964,-77.38086304,-86.87429644,-96.36772983,-103.5721388,-110.7765478,-117.9809568,-125.1853659,-132.3897749,-139.5941839,-146.7985929,-154.0030019,-161.2074109,-168.4118199,-175.6162289,-182.8206379,-190.0250469,-197.2294559,-204.4338649,-211.6382739,-218.8426829,-226.0470919,-233.2515009,-240.4559099,-247.6603189,-254.864728,-262.069137,-269.273546,-276.477955,-283.682364,-290.886773,-298.091182,-305.295591,-312.5,-319.704409,-326.908818,-334.113227,-341.317636,-348.522045,-355.726454,-362.930863,-370.135272
6540,124.6736398,22.32833021,5.688555347,-6.196998124,-13.32833021,-15.7054409,-29.96810507,-39.47654784,-48.98499062,-58.4934334,-68.00187617,-77.51031895,-87.01876173,-96.5272045,-103.7429644,-110.9587242,-118.1744841,-125.3902439,-132.6060038,-139.8217636,-147.0375235,-154.2532833,-161.4690432,-168.684803,-175.9005629,-183.1163227,-190.3320826,-197.5478424,-204.7636023,-211.9793621,-219.195122,-226.4108818,-233.6266417,-240.8424015,-248.0581614,-255.2739212,-262.4896811,-269.7054409,-276.9212008,-284.1369606,-291.3527205,-298.5684803,-305.7842402,-313,-320.2157598,-327.4315197,-334.6472795,-341.8630394,-349.0787992,-356.2945591,-363.5103189,-370.7260788
6550,124.865666,22.3564728,5.69043152,-6.213883677,-13.3564728,-15.73733583,-30.02251407,-39.54596623,-49.06941839,-58.59287054,-68.1163227,-77.63977486,-87.16322702,-96.68667917,-103.9137899,-111.1409006,-118.3680113,-125.595122,-132.8222326,-140.0493433,-147.276454,-154.5035647,-161.7306754,-168.9577861,-176.1848968,-183.4120075,-190.6391182,-197.8662289,-205.0933396,-212.3204503,-219.547561,-226.7746717,-234.0017824,-241.2288931,-248.4560038,-255.6831144,-262.9102251,-270.1373358,-277.3644465,-284.5915572,-291.8186679,-299.0457786,-306.2728893,-313.5,-320.7271107,-327.9542214,-335.1813321,-342.4084428,-349.6355535,-356.8626642,-364.0897749,-371.3168856
6560,125.0576923,22.38461538,5.692307692,-6.230769231,-13.38461538,-15.76923077,-30.07692308,-39.61538462,-49.15384615,-58.69230769,-68.23076923,-77.76923077,-87.30769231,-96.84615385,-104.0846154,-111.3230769,-118.5615385,-125.8,-133.0384615,-140.2769231,-147.5153846,-154.7538462,-161.9923077,-169.2307692,-176.4692308,-183.7076923,-190.9461538,-198.1846154,-205.4230769,-212.6615385,-219.9,-227.1384615,-234.3769231,-241.6153846,-248.8538462,-256.0923077,-263.3307692,-270.5692308,-277.8076923,-285.0461538,-292.2846154,-299.5230769,-306.7615385,-314,-321.2384615,-328.4769231,-335.7153846,-342.9538462,-350.1923077,-357.4307692,-364.6692308,-371.9076923
6570,125.2497186,22.41275797,5.694183865,-6.247654784,-13.41275797,-15.8011257,-30.13133208,-39.684803,-49.23827392,-58.79174484,-68.34521576,-77.89868668,-87.4521576,-97.00562852,-104.2554409,-111.5052533,-118.7550657,-126.004878,-133.2546904,-140.5045028,-147.7543152,-155.0041276,-162.25394,-169.5037523,-176.7535647,-184.0033771,-191.2531895,-198.5030019,-205.7528143,-213.0026266,-220.252439,-227.5022514,-234.7520638,-242.0018762,-249.2516886,-256.5015009,-263.7513133,-271.0011257,-278.2509381,-285.5007505,-292.7505629,-300.0003752,-307.2501876,-314.5,-321.7498124,-328.9996248,-336.2494371,-343.4992495,-350.7490619,-357.9988743,-365.2486867,-372.4984991
